Customer_ID,Gender,Age,Country,Tenure_Months,Account_Type,Balance_RM,Products_Count,Has_CreditCard,Has_Loan,Credit_Score,Active_Member,Complaints_Count,Branch_Visits,Region,Salary_Range,Churn_Status,Churn_Month
C02874,Male,41,Malaysia,105,Prod 2,26691.44,2,0,0,572,0,0,2,Johor,3k-5k,0,
C02875,Female,56,Singapore,18,Prod 1,35314.64,1,1,0,656,1,0,0,Penang,3k-5k,0,
C02876,Male,43,Malaysia,41,Prod 3,82503.33,3,1,1,734,0,0,5,Johor,<3k,0,
C02877,Female,27,Malaysia,73,Prod 1,2241.1,1,1,0,582,1,0,0,Penang,3k-5k,1,Mar-2023
C02878,Female,42,Malaysia,90,Prod 1,145623.82,1,0,1,687,1,1,0,Klang Valley,<3k,0,
C02879,Male,35,Singapore,57,Prod 1,10694.73,1,1,0,735,1,0,0,Sabah/Sarawak,>10k,0,
C02880,Male,67,Malaysia,47,Prod 1,89655.36,1,1,0,617,1,0,3,Klang Valley,3k-5k,0,
C02881,Female,21,Malaysia,74,Prod 2,24243.23,2,1,1,806,0,0,8,Klang Valley,3k-5k,1,Sep-2023
C02882,Female,34,Indonesia,27,Prod 1,5464.58,1,1,0,707,1,1,5,Klang Valley,5k-10k,0,
C02883,Female,38,Malaysia,104,Prod 1,16738.47,1,1,1,492,1,1,1,Penang,3k-5k,0,
C02884,Male,35,Malaysia,10,Prod 2,3978.11,2,1,0,659,1,0,1,Klang Valley,>10k,1,Oct-2023
C02885,Male,43,Malaysia,103,Prod 1,341.25,1,1,0,572,0,1,3,Penang,<3k,1,Feb-2023
C02886,Male,60,Indonesia,67,Prod 2,73463.03,2,0,0,547,1,2,0,Penang,3k-5k,1,Jan-2024
C02887,Male,42,Singapore,60,Prod 4,7253.27,4,1,1,554,1,0,8,Johor,5k-10k,0,
C02888,Male,34,Malaysia,40,Prod 1,154.57,1,0,0,841,0,0,1,Klang Valley,3k-5k,0,
C02889,Female,29,Indonesia,7,Prod 2,36896.34,2,1,0,570,0,0,1,Sabah/Sarawak,3k-5k,0,
C02890,Female,28,Indonesia,100,Prod 1,3502.56,1,1,0,635,1,0,0,Klang Valley,5k-10k,0,
C02891,Female,49,Malaysia,2,Prod 3,284.95,3,1,0,682,1,0,0,Johor,>10k,0,
C02892,Male,65,Singapore,15,Prod 1,159561.18,1,0,1,579,0,1,0,Klang Valley,5k-10k,0,
C02893,Male,60,Singapore,5,Prod 4,6639.65,4,1,0,567,1,1,0,Johor,3k-5k,1,Feb-2023
C02894,Female,54,Singapore,5,Prod 1,165658.16,1,0,1,587,0,2,1,Penang,5k-10k,1,Jun-2023
C02895,Male,46,Malaysia,28,Prod 2,717.43,2,0,1,591,1,0,1,Klang Valley,>10k,1,Aug-2023
C02896,Male,39,Indonesia,8,Prod 1,84019.02,1,0,0,703,0,0,4,Klang Valley,5k-10k,1,Aug-2023
C02897,Male,52,Singapore,57,Prod 1,19858.59,1,0,1,564,1,1,0,Klang Valley,3k-5k,1,Jul-2023
C02898,Female,25,Malaysia,64,Prod 2,26890.2,2,1,0,803,0,3,1,Klang Valley,5k-10k,0,
C02899,Female,27,Malaysia,103,Prod 2,105542.96,2,1,0,628,1,0,0,Sabah/Sarawak,<3k,0,
C02900,Male,48,Malaysia,18,Prod 3,3800.16,3,1,0,812,1,0,5,Penang,5k-10k,0,
C02901,Female,57,Malaysia,19,Prod 1,100971.7,1,1,0,643,1,0,10,Klang Valley,3k-5k,1,Mar-2023
C02902,Male,49,Singapore,12,Prod 3,9764.54,3,1,1,501,0,0,3,Johor,<3k,0,
C02903,Male,60,Malaysia,88,Prod 2,8103.94,2,1,0,586,1,0,3,Penang,5k-10k,1,Jul-2023
C02904,Female,68,Malaysia,34,Prod 1,46238.07,1,0,1,703,0,0,0,Penang,3k-5k,1,Aug-2023
C02905,Female,41,Singapore,53,Prod 1,78812.14,1,1,0,545,1,0,2,Klang Valley,<3k,0,
C02906,Female,45,Malaysia,26,Prod 2,16044.79,2,1,1,646,1,0,2,Klang Valley,3k-5k,0,
C02907,Female,61,Indonesia,7,Prod 3,732.1,3,1,0,685,0,1,8,Klang Valley,3k-5k,0,
C02908,Female,56,Malaysia,5,Prod 2,41815.09,2,1,1,687,1,0,0,Klang Valley,3k-5k,1,Aug-2023
C02909,Female,37,Malaysia,101,Prod 2,933.68,2,1,0,707,1,1,0,Sabah/Sarawak,5k-10k,0,
C02910,Female,28,Malaysia,14,Prod 3,904.63,3,0,0,673,1,0,1,Klang Valley,>10k,0,
C02911,Female,33,Malaysia,112,Prod 2,3340.61,2,0,0,549,1,0,1,Klang Valley,<3k,1,Jan-2024
C02912,Female,23,Malaysia,113,Prod 3,72572.5,3,0,1,622,1,0,2,Johor,3k-5k,0,
C02913,Female,50,Singapore,42,Prod 2,45999.35,2,1,1,651,1,1,8,Johor,5k-10k,0,
C02914,Male,63,Indonesia,114,Prod 2,2222.74,2,1,0,694,0,0,3,Klang Valley,3k-5k,1,Jan-2024
C02915,Female,50,Malaysia,1,Prod 1,25530.91,1,1,1,576,1,0,6,Johor,5k-10k,0,
C02916,Male,57,Singapore,4,Prod 2,50253.44,2,0,1,645,0,0,3,Klang Valley,<3k,1,Mar-2023
C02917,Male,54,Singapore,12,Prod 1,30637.85,1,1,0,841,1,0,2,Penang,5k-10k,1,Jul-2023
C02918,Female,48,Indonesia,10,Prod 1,78828.75,1,1,0,743,1,0,7,Penang,5k-10k,0,
C02919,Male,49,Malaysia,13,Prod 1,103980.99,1,1,0,738,0,1,0,Penang,3k-5k,0,
C02920,Male,31,Malaysia,38,Prod 2,49040.22,2,1,0,644,0,0,3,Klang Valley,5k-10k,0,
C02921,Female,18,Malaysia,3,Prod 1,132790.19,1,1,1,668,1,0,5,Penang,>10k,0,
C02922,Male,36,Singapore,53,Prod 1,90268.81,1,1,0,651,1,0,0,Klang Valley,<3k,0,
C02923,Male,70,Indonesia,19,Prod 1,176406.06,1,1,1,698,1,0,0,Klang Valley,3k-5k,0,
C02924,Female,49,Malaysia,3,Prod 2,41458.7,2,0,0,526,0,1,0,Johor,5k-10k,1,Nov-2023
C02925,Male,59,Malaysia,83,Prod 1,146370.99,1,0,1,570,0,0,5,Klang Valley,5k-10k,1,Feb-2023
C02926,Male,55,Indonesia,68,Prod 1,36846.33,1,0,0,509,1,0,0,Klang Valley,<3k,1,Jan-2023
C02927,Male,35,Indonesia,89,Prod 1,82474.65,1,1,0,724,0,0,0,Penang,3k-5k,0,
C02928,Male,43,Indonesia,111,Prod 1,22433.48,1,0,1,722,0,2,2,Klang Valley,<3k,0,
C02929,Female,36,Singapore,58,Prod 1,150361.09,1,1,0,585,1,1,0,Penang,5k-10k,0,
C02930,Female,34,Malaysia,88,Prod 1,8134.12,1,1,0,579,0,1,8,Penang,>10k,1,Feb-2024
C02931,Male,35,Singapore,10,Prod 2,17330.68,2,0,0,723,0,0,1,Johor,>10k,1,Apr-2023
C02932,Female,40,Singapore,31,Prod 1,2832.01,1,1,0,720,0,0,0,Johor,3k-5k,1,Mar-2024
C02933,Male,24,Malaysia,50,Prod 1,1683.07,1,1,1,812,1,0,0,Penang,3k-5k,0,
C02934,Male,44,Singapore,51,Prod 2,24851.39,2,1,0,567,1,1,0,Penang,<3k,0,
C02935,Female,42,Singapore,78,Prod 1,650.99,1,1,1,638,1,0,1,Penang,3k-5k,0,
C02936,Female,49,Malaysia,90,Prod 2,2459.32,2,0,0,662,1,1,0,Penang,<3k,0,
C02937,Female,40,Singapore,70,Prod 4,111217.54,4,1,0,706,1,0,8,Klang Valley,5k-10k,0,
C02938,Male,36,Singapore,2,Prod 2,6540.25,2,0,0,746,0,1,7,Penang,3k-5k,1,Jan-2024
C02939,Male,69,Indonesia,23,Prod 2,112369.96,2,1,0,638,0,0,4,Johor,>10k,1,Aug-2023
C02940,Male,58,Malaysia,56,Prod 1,232131.65,1,1,0,671,1,0,7,Penang,3k-5k,0,
C02941,Male,42,Malaysia,46,Prod 1,55133.35,1,1,0,618,0,0,3,Penang,3k-5k,0,
C02942,Female,58,Singapore,2,Prod 1,3440.78,1,0,1,505,1,1,5,Johor,5k-10k,1,Sep-2023
C02943,Male,37,Malaysia,118,Prod 2,14799.49,2,1,0,565,1,1,6,Sabah/Sarawak,3k-5k,0,
C02944,Female,55,Singapore,114,Prod 2,84109.0,2,0,1,603,0,1,0,Penang,3k-5k,1,Nov-2023
C02945,Male,53,Singapore,86,Prod 1,61132.02,1,1,0,706,1,3,3,Penang,>10k,0,
C02946,Male,79,Malaysia,2,Prod 1,44038.39,1,1,0,439,1,2,2,Penang,5k-10k,1,May-2023
C02947,Male,47,Singapore,34,Prod 2,550.59,2,1,1,707,1,1,6,Klang Valley,5k-10k,0,
C02948,Male,48,Singapore,31,Prod 1,24863.61,1,1,1,708,1,0,3,Johor,5k-10k,1,Mar-2024
C02949,Female,32,Malaysia,54,Prod 2,1291.65,2,1,0,604,1,0,3,Johor,5k-10k,1,Nov-2023
C02950,Male,60,Indonesia,2,Prod 2,33852.7,2,1,0,840,1,0,3,Penang,3k-5k,0,
C02951,Male,30,Indonesia,33,Prod 1,13454.26,1,1,1,675,1,0,0,Klang Valley,<3k,0,
C02952,Female,29,Singapore,84,Prod 1,20302.39,1,1,1,674,0,0,2,Klang Valley,3k-5k,1,May-2023
C02953,Female,59,Singapore,120,Prod 1,3211.66,1,0,0,633,0,0,9,Johor,3k-5k,1,Jan-2024
C02954,Male,34,Malaysia,59,Prod 1,7595.33,1,0,0,467,0,0,3,Klang Valley,>10k,1,Mar-2023
C02955,Male,35,Indonesia,112,Prod 2,12527.89,2,0,0,584,1,2,6,Klang Valley,3k-5k,0,
C02956,Female,55,Singapore,120,Prod 1,1988.16,1,1,0,570,1,0,2,Klang Valley,3k-5k,0,
C02957,Female,49,Singapore,35,Prod 1,2164.73,1,0,0,715,1,0,1,Johor,<3k,0,
C02958,Female,80,Indonesia,70,Prod 1,232013.18,1,1,0,597,1,0,0,Klang Valley,3k-5k,0,
C02959,Male,74,Malaysia,10,Prod 1,20023.12,1,1,0,680,1,0,9,Penang,3k-5k,0,
C02960,Female,24,Indonesia,41,Prod 2,8577.77,2,1,0,487,0,0,8,Sabah/Sarawak,5k-10k,1,Aug-2023
C02961,Male,34,Malaysia,3,Prod 2,693.22,2,0,0,786,1,0,6,Sabah/Sarawak,5k-10k,0,
C02962,Male,37,Malaysia,1,Prod 1,5407.03,1,1,1,721,1,0,6,Penang,5k-10k,0,
C02963,Female,46,Malaysia,104,Prod 2,11454.55,2,1,1,647,1,0,2,Johor,3k-5k,0,
C02964,Male,51,Indonesia,99,Prod 1,6824.69,1,0,1,601,1,0,3,Klang Valley,5k-10k,1,Feb-2023
C02965,Male,48,Indonesia,19,Prod 4,138716.51,4,1,0,733,0,2,0,Klang Valley,5k-10k,0,
C02966,Male,41,Singapore,38,Prod 3,9323.49,3,0,0,598,0,0,0,Klang Valley,5k-10k,1,Apr-2023
C02967,Male,62,Singapore,44,Prod 3,95489.56,3,0,0,597,1,0,1,Johor,5k-10k,0,
C02968,Female,31,Singapore,48,Prod 2,9312.04,2,0,0,627,1,0,3,Johor,<3k,1,Jan-2023
C02969,Female,45,Indonesia,6,Prod 2,36678.21,2,1,0,796,0,2,4,Penang,>10k,0,
C02970,Male,56,Malaysia,87,Prod 1,24216.56,1,1,1,587,1,0,1,Penang,3k-5k,0,
C02971,Male,34,Malaysia,23,Prod 1,3013.32,1,1,1,718,1,0,5,Klang Valley,5k-10k,0,
C02972,Female,36,Malaysia,1,Prod 2,22675.23,2,1,0,573,1,0,6,Penang,5k-10k,1,May-2023
C02973,Female,36,Singapore,72,Prod 1,7387.02,1,1,0,438,1,0,1,Klang Valley,5k-10k,0,
C02974,Male,36,Singapore,95,Prod 1,11644.32,1,1,1,689,1,0,9,Penang,<3k,0,
C02975,Female,56,Malaysia,108,Prod 3,44460.22,3,1,1,563,1,0,0,Penang,3k-5k,1,Jul-2023
C02976,Female,26,Malaysia,71,Prod 1,96234.23,1,1,1,620,0,1,3,Klang Valley,>10k,1,Jul-2023
C02977,Male,60,Indonesia,9,Prod 1,1793.64,1,1,0,734,1,0,0,Johor,3k-5k,1,Oct-2023
C02978,Male,50,Malaysia,59,Prod 1,46078.78,1,0,0,559,0,2,3,Penang,3k-5k,0,
C02979,Male,31,Singapore,107,Prod 1,3388.96,1,1,1,608,0,0,0,Penang,5k-10k,1,Sep-2023
C02980,Female,54,Indonesia,23,Prod 2,39128.43,2,1,0,714,1,2,3,Klang Valley,3k-5k,0,
C02981,Male,70,Malaysia,113,Prod 1,87293.99,1,1,1,604,1,0,8,Klang Valley,5k-10k,1,Jan-2024
C02982,Male,54,Malaysia,4,Prod 2,26920.82,2,0,0,658,1,0,1,Johor,5k-10k,1,Mar-2024
C02983,Male,50,Singapore,79,Prod 2,63358.27,2,0,1,635,0,0,5,Penang,<3k,0,
C02984,Female,31,Indonesia,6,Prod 2,2962.32,2,1,0,635,1,0,0,Klang Valley,5k-10k,1,Apr-2023
C02985,Male,58,Singapore,90,Prod 4,32819.73,4,1,1,629,1,0,3,Klang Valley,3k-5k,0,
C02986,Female,33,Indonesia,4,Prod 1,303.36,1,0,1,694,1,3,0,Penang,5k-10k,0,
C02987,Female,38,Malaysia,20,Prod 1,44499.04,1,0,1,459,1,0,6,Klang Valley,5k-10k,1,Nov-2023
C02988,Male,55,Singapore,87,Prod 3,5668.93,3,1,0,623,1,0,0,Johor,>10k,0,
C02989,Male,39,Singapore,39,Prod 1,7498.75,1,1,1,571,1,0,5,Sabah/Sarawak,3k-5k,0,
C02990,Male,70,Indonesia,103,Prod 3,1870.93,3,1,0,717,1,0,4,Sabah/Sarawak,3k-5k,0,
C02991,Female,52,Malaysia,30,Prod 4,13789.91,4,0,0,769,0,0,7,Sabah/Sarawak,>10k,1,Jan-2023
C02992,Male,39,Indonesia,120,Prod 3,91342.29,3,1,0,648,0,0,2,Klang Valley,<3k,0,
C02993,Male,39,Singapore,0,Prod 3,32898.99,3,0,0,633,0,1,7,Penang,5k-10k,0,
C02994,Male,82,Malaysia,75,Prod 1,3490.52,1,1,0,699,1,0,2,Penang,5k-10k,0,
C02995,Male,49,Malaysia,108,Prod 1,2930.14,1,1,1,662,1,1,2,Penang,5k-10k,0,
C02996,Female,39,Indonesia,50,Prod 1,7136.92,1,1,0,634,1,0,0,Klang Valley,>10k,0,
C02997,Female,37,Malaysia,119,Prod 2,27779.42,2,1,0,674,0,1,7,Klang Valley,3k-5k,0,
C02998,Female,44,Malaysia,76,Prod 1,8286.98,1,0,1,616,0,1,6,Klang Valley,5k-10k,1,Dec-2023
C02999,Male,30,Malaysia,34,Prod 2,32421.18,2,1,1,721,1,0,0,Johor,>10k,0,
C03000,Male,25,Indonesia,47,Prod 1,1599.58,1,1,0,825,1,0,0,Penang,5k-10k,0,
C03001,Female,48,Singapore,102,Prod 2,7418.34,2,0,1,632,1,1,1,Johor,5k-10k,1,Mar-2023
C03002,Male,58,Singapore,114,Prod 1,2138.35,1,0,1,692,1,0,0,Sabah/Sarawak,5k-10k,1,Nov-2023
C03003,Female,44,Malaysia,53,Prod 1,29120.57,1,1,0,453,0,0,2,Penang,3k-5k,0,
C03004,Male,41,Singapore,18,Prod 4,990.83,4,1,0,475,1,1,0,Penang,3k-5k,0,
C03005,Male,82,Singapore,12,Prod 1,6897.16,1,0,1,672,1,0,6,Sabah/Sarawak,<3k,0,
C03006,Female,47,Indonesia,42,Prod 1,195188.14,1,1,1,612,1,0,6,Johor,3k-5k,0,
C03007,Female,41,Indonesia,17,Prod 3,5395.45,3,1,0,577,1,0,2,Klang Valley,<3k,0,
C03008,Female,33,Malaysia,33,Prod 1,2523.99,1,1,0,694,1,2,2,Klang Valley,3k-5k,0,
C03009,Male,45,Singapore,96,Prod 1,1763.67,1,0,0,620,1,2,0,Klang Valley,3k-5k,0,
C03010,Male,38,Malaysia,41,Prod 2,8555.98,2,1,0,694,0,0,4,Klang Valley,5k-10k,1,Feb-2024
C03011,Female,33,Singapore,66,Prod 2,3903.67,2,0,1,662,0,1,3,Penang,5k-10k,1,Oct-2023
C03012,Female,31,Malaysia,4,Prod 1,4638.52,1,1,0,724,1,0,7,Klang Valley,5k-10k,0,
C03013,Female,49,Malaysia,85,Prod 2,47813.06,2,1,0,636,1,1,0,Penang,>10k,0,
C03014,Male,28,Malaysia,42,Prod 1,22009.75,1,1,1,648,1,0,2,Johor,3k-5k,0,
C03015,Female,36,Singapore,24,Prod 1,15107.33,1,1,0,621,1,0,3,Penang,<3k,0,
C03016,Female,46,Malaysia,62,Prod 1,23139.42,1,1,1,603,1,1,3,Johor,<3k,1,May-2023
C03017,Female,59,Singapore,5,Prod 1,198781.54,1,1,1,694,1,0,5,Johor,>10k,0,
C03018,Male,47,Malaysia,32,Prod 1,19223.92,1,1,0,556,1,1,2,Klang Valley,3k-5k,1,Dec-2023
C03019,Male,58,Malaysia,92,Prod 4,188.17,4,1,0,755,1,1,0,Klang Valley,3k-5k,0,
C03020,Female,52,Singapore,14,Prod 1,30784.27,1,1,0,552,1,1,10,Sabah/Sarawak,<3k,0,
C03021,Female,46,Malaysia,108,Prod 3,744.06,3,1,0,617,0,0,5,Johor,>10k,1,Mar-2024
C03022,Female,31,Malaysia,61,Prod 1,78.02,1,1,1,608,1,0,0,Johor,>10k,0,
C03023,Female,57,Singapore,51,Prod 1,35844.56,1,1,0,707,1,0,8,Penang,5k-10k,0,
C03024,Female,51,Malaysia,30,Prod 1,6965.78,1,1,0,772,1,0,3,Penang,3k-5k,1,Mar-2023
C03025,Male,64,Malaysia,82,Prod 2,278.09,2,1,1,681,1,0,1,Klang Valley,<3k,0,
C03026,Male,64,Malaysia,55,Prod 2,73735.74,2,1,0,804,1,0,0,Johor,5k-10k,0,
C03027,Male,45,Indonesia,90,Prod 2,57182.98,2,1,1,580,0,1,6,Johor,3k-5k,0,
C03028,Male,36,Singapore,21,Prod 2,74308.55,2,1,1,623,1,1,0,Klang Valley,>10k,0,
C03029,Male,34,Singapore,76,Prod 1,1420.57,1,1,0,511,1,1,4,Klang Valley,5k-10k,0,
C03030,Male,45,Singapore,112,Prod 1,637.05,1,0,0,538,0,0,2,Klang Valley,<3k,1,Jan-2024
C03031,Male,33,Malaysia,16,Prod 1,2314.42,1,1,1,743,1,0,6,Sabah/Sarawak,<3k,0,
C03032,Male,42,Malaysia,118,Prod 1,26366.49,1,0,0,629,1,0,1,Penang,>10k,1,Oct-2023
C03033,Male,32,Singapore,31,Prod 3,15361.49,3,0,1,602,0,0,0,Penang,5k-10k,0,
C03034,Male,58,Malaysia,1,Prod 1,1892.01,1,0,0,560,1,1,0,Johor,>10k,1,Aug-2023
C03035,Male,81,Malaysia,24,Prod 1,3778.16,1,1,1,718,1,0,3,Klang Valley,<3k,0,
C03036,Female,44,Malaysia,7,Prod 1,99336.83,1,1,0,608,0,0,1,Penang,>10k,0,
C03037,Male,40,Malaysia,18,Prod 1,157892.13,1,1,0,534,1,0,1,Penang,3k-5k,1,Feb-2023
C03038,Male,56,Indonesia,4,Prod 2,63956.97,2,1,1,652,1,1,5,Penang,3k-5k,1,Feb-2024
C03039,Female,23,Malaysia,8,Prod 3,6759.94,3,1,0,700,0,0,0,Klang Valley,<3k,0,
C03040,Female,60,Singapore,6,Prod 1,33747.86,1,0,1,633,0,0,5,Klang Valley,5k-10k,1,Jun-2023
C03041,Male,36,Malaysia,2,Prod 4,3719.16,4,1,0,597,1,0,3,Johor,5k-10k,0,
C03042,Female,28,Indonesia,17,Prod 1,232526.6,1,1,0,655,0,1,8,Klang Valley,3k-5k,0,
C03043,Female,42,Malaysia,112,Prod 1,6871.16,1,1,1,513,1,1,3,Penang,5k-10k,0,
C03044,Female,19,Malaysia,113,Prod 4,6108.2,4,1,1,715,0,3,1,Johor,3k-5k,0,
C03045,Male,59,Singapore,97,Prod 1,7513.14,1,1,0,687,0,0,0,Klang Valley,>10k,1,Oct-2023
C03046,Female,44,Singapore,0,Prod 1,7197.2,1,0,0,751,1,1,0,Sabah/Sarawak,3k-5k,1,Aug-2023
C03047,Male,54,Malaysia,1,Prod 2,2204.12,2,0,1,566,0,0,7,Klang Valley,>10k,1,Nov-2023
C03048,Female,68,Malaysia,0,Prod 1,9974.66,1,1,1,492,1,2,2,Klang Valley,5k-10k,1,Mar-2024
C03049,Female,79,Malaysia,25,Prod 1,81038.86,1,0,1,501,0,0,0,Klang Valley,>10k,1,Mar-2023
C03050,Male,66,Malaysia,118,Prod 2,2477.22,2,1,0,550,0,0,7,Klang Valley,5k-10k,1,Mar-2024
C03051,Female,48,Malaysia,105,Prod 2,18166.35,2,0,1,529,1,1,10,Penang,3k-5k,0,
C03052,Male,18,Malaysia,13,Prod 2,31168.24,2,1,0,702,0,0,8,Johor,5k-10k,0,
C03053,Female,55,Malaysia,31,Prod 1,779.38,1,1,0,601,1,0,0,Johor,<3k,1,Mar-2023
C03054,Female,40,Malaysia,94,Prod 1,122001.84,1,0,0,625,0,0,0,Penang,<3k,0,
C03055,Male,58,Singapore,84,Prod 1,74236.1,1,1,0,589,0,0,0,Klang Valley,5k-10k,1,Nov-2023
C03056,Female,29,Indonesia,6,Prod 3,6470.69,3,1,1,632,0,1,0,Klang Valley,>10k,1,Oct-2023
C03057,Male,45,Singapore,5,Prod 2,243608.26,2,0,1,716,1,0,4,Klang Valley,5k-10k,0,
C03058,Male,55,Malaysia,52,Prod 1,29743.45,1,0,1,804,1,0,1,Klang Valley,<3k,1,Feb-2023
C03059,Female,34,Malaysia,5,Prod 2,6399.83,2,1,1,739,1,0,0,Klang Valley,>10k,1,Jan-2024
C03060,Male,48,Indonesia,94,Prod 1,14444.38,1,0,1,653,1,0,5,Klang Valley,5k-10k,0,
C03061,Female,23,Malaysia,13,Prod 1,3766.71,1,1,0,620,1,0,5,Penang,>10k,0,
C03062,Male,80,Malaysia,9,Prod 1,79172.8,1,1,1,770,1,1,6,Johor,5k-10k,0,
C03063,Male,33,Singapore,9,Prod 3,3791.16,3,1,0,555,0,0,5,Penang,<3k,0,
C03064,Female,67,Singapore,2,Prod 1,1399.34,1,1,0,648,0,0,3,Sabah/Sarawak,3k-5k,1,Jul-2023
C03065,Male,29,Singapore,66,Prod 4,11274.65,4,1,1,533,1,0,0,Penang,3k-5k,0,
C03066,Female,50,Malaysia,8,Prod 1,215850.84,1,1,0,766,0,0,1,Klang Valley,3k-5k,1,Jul-2023
C03067,Female,46,Malaysia,11,Prod 1,87726.03,1,1,1,788,1,0,5,Klang Valley,3k-5k,1,May-2023
C03068,Female,32,Indonesia,83,Prod 1,12799.78,1,1,1,520,1,1,0,Klang Valley,>10k,0,
C03069,Female,59,Malaysia,2,Prod 1,21159.14,1,1,0,513,1,0,7,Penang,3k-5k,1,Sep-2023
C03070,Female,56,Singapore,10,Prod 1,4337.01,1,1,0,599,0,0,7,Klang Valley,3k-5k,1,May-2023
C03071,Male,42,Singapore,7,Prod 1,6960.2,1,1,1,705,1,0,3,Sabah/Sarawak,>10k,0,
C03072,Female,49,Singapore,0,Prod 1,366.27,1,1,0,569,0,0,6,Johor,<3k,1,Jan-2023
C03073,Male,27,Malaysia,51,Prod 1,138683.07,1,1,0,574,1,1,2,Sabah/Sarawak,3k-5k,0,
C03074,Male,20,Malaysia,9,Prod 1,32417.28,1,1,0,711,1,0,0,Penang,5k-10k,0,
C03075,Female,41,Singapore,65,Prod 1,14888.28,1,1,0,674,0,3,7,Johor,3k-5k,1,May-2023
C03076,Female,32,Indonesia,45,Prod 2,78364.15,2,1,0,640,1,0,0,Klang Valley,<3k,0,
C03077,Female,32,Indonesia,70,Prod 3,47968.73,3,1,1,654,1,0,5,Klang Valley,3k-5k,0,
C03078,Female,33,Malaysia,118,Prod 2,491.54,2,1,0,675,1,1,7,Sabah/Sarawak,3k-5k,0,
C03079,Female,34,Malaysia,11,Prod 1,41886.31,1,0,0,730,1,1,2,Klang Valley,5k-10k,0,
C03080,Female,29,Indonesia,70,Prod 3,682.19,3,0,1,733,0,0,1,Klang Valley,3k-5k,0,
C03081,Male,38,Singapore,95,Prod 2,209536.09,2,1,0,596,1,0,4,Johor,<3k,0,
C03082,Male,34,Indonesia,114,Prod 1,45040.42,1,1,0,637,0,0,0,Penang,3k-5k,0,
C03083,Male,34,Malaysia,63,Prod 1,84411.07,1,1,1,588,0,1,0,Johor,>10k,0,
C03084,Female,38,Singapore,6,Prod 3,23775.89,3,0,0,690,1,0,0,Klang Valley,3k-5k,0,
C03085,Male,41,Singapore,2,Prod 1,6668.68,1,0,1,549,0,0,0,Klang Valley,5k-10k,1,Sep-2023
C03086,Male,41,Singapore,16,Prod 1,843.0,1,1,1,535,0,0,3,Penang,3k-5k,1,Jan-2023
C03087,Male,49,Malaysia,110,Prod 1,124604.53,1,1,0,601,0,0,3,Johor,<3k,0,
C03088,Female,29,Malaysia,51,Prod 1,17131.53,1,1,1,438,1,1,3,Klang Valley,5k-10k,0,
C03089,Female,39,Singapore,57,Prod 1,35537.39,1,1,0,300,0,0,0,Sabah/Sarawak,5k-10k,0,
C03090,Male,18,Malaysia,62,Prod 2,9053.56,2,1,1,685,1,0,3,Klang Valley,>10k,1,Aug-2023
C03091,Male,33,Malaysia,21,Prod 1,76537.22,1,0,1,694,1,0,2,Sabah/Sarawak,3k-5k,0,
C03092,Male,27,Indonesia,9,Prod 1,10109.57,1,1,0,548,1,0,8,Klang Valley,3k-5k,1,Nov-2023
C03093,Male,46,Malaysia,114,Prod 1,7847.2,1,0,0,630,1,0,1,Klang Valley,5k-10k,0,
C03094,Male,21,Indonesia,84,Prod 2,241792.69,2,1,0,795,1,0,3,Klang Valley,5k-10k,0,
C03095,Female,35,Malaysia,47,Prod 4,417.2,4,1,0,630,1,0,6,Klang Valley,>10k,0,
C03096,Female,38,Singapore,26,Prod 1,837.43,1,1,1,771,0,0,1,Penang,5k-10k,1,Aug-2023
C03097,Male,21,Indonesia,42,Prod 2,46869.98,2,1,0,576,1,0,0,Penang,<3k,0,
C03098,Male,47,Malaysia,1,Prod 1,14131.8,1,1,1,661,1,1,6,Klang Valley,3k-5k,0,
C03099,Male,47,Malaysia,12,Prod 3,44686.26,3,0,1,692,1,0,1,Penang,5k-10k,0,
C03100,Male,52,Malaysia,13,Prod 1,814.83,1,1,0,594,1,1,7,Klang Valley,3k-5k,1,Feb-2023
C03101,Male,57,Malaysia,37,Prod 3,15289.93,3,1,0,613,1,0,8,Penang,>10k,1,Jun-2023
C03102,Male,41,Singapore,11,Prod 2,12484.6,2,0,1,627,1,0,0,Sabah/Sarawak,5k-10k,0,
C03103,Male,79,Indonesia,9,Prod 2,1526.04,2,0,0,562,0,0,5,Klang Valley,3k-5k,1,Jun-2023
C03104,Female,42,Malaysia,85,Prod 1,21509.94,1,1,0,664,1,3,0,Penang,5k-10k,1,Jan-2024
C03105,Female,55,Malaysia,104,Prod 2,6818.51,2,1,0,764,1,0,1,Johor,3k-5k,0,
C03106,Female,31,Malaysia,3,Prod 1,6699.2,1,1,1,761,0,0,7,Johor,5k-10k,0,
C03107,Male,24,Singapore,10,Prod 1,44297.91,1,1,1,839,0,1,0,Penang,>10k,1,Jul-2023
C03108,Female,57,Malaysia,86,Prod 2,36137.62,2,0,0,602,1,0,0,Sabah/Sarawak,5k-10k,0,
C03109,Female,49,Singapore,93,Prod 3,11647.18,3,0,0,592,1,0,0,Johor,<3k,1,Sep-2023
C03110,Male,59,Singapore,45,Prod 1,32047.49,1,1,0,706,1,0,2,Klang Valley,3k-5k,1,Aug-2023
C03111,Male,33,Singapore,74,Prod 1,21649.09,1,1,0,783,1,0,2,Johor,5k-10k,0,
C03112,Male,45,Malaysia,3,Prod 2,25834.8,2,1,0,754,1,1,8,Johor,3k-5k,0,
